cdr_id,calling_msisdn,called_msisdn,call_start_time,call_date,duration_seconds,call_type,service_type,cell_tower_id,rated_amount,status
7eb9d901-d464-4a34-b5ad-4af6817a262a,09160302930,09124172482,2025-06-18 21:34:57,2025-06-18,1784,on_net,sms,ATB-6887,26.76,completed
dcceeb90-1fee-486d-bfca-cc43bbe57ef5,09129508149,09161059208,2025-05-30 19:43:25,2025-05-30,11,on_net,voice,PSD-7897,0.16,completed
ea7a806f-eb62-41f6-87dc-dd4f53e067ee,09123412528,09008707015,2025-04-13 09:28:42,2025-04-13,2723,off_net,voice,NYL-6405,68.08,completed
fe7b412d-cb10-46a2-a6f3-ed6a4bf49b6e,09163211960,09182017295,2025-05-10 19:43:15,2025-05-10,2475,on_net,voice,NYL-8210,37.12,completed
ae4d8df6-24b4-4ff4-8093-e2741bd4d97b,09165969051,09122978067,2025-06-05 22:15:52,2025-06-05,234,on_net,sms,KSL-5665,3.51,completed
3f4a90ea-d844-410a-a4ac-1a35f9c4e05b,09162023209,09186308397,2025-05-18 11:20:43,2025-05-18,1191,on_net,data,KSL-7782,17.86,completed
834eba5b-aa22-43c9-a419-6c9887ab991e,09183069250,09121963095,2025-04-28 17:43:57,2025-04-28,2869,roaming,voice,KRT-3992,229.52,busy
5651bdbb-e2a5-413a-b205-b9e706a699f6,09125386828,09009450414,2025-05-26 14:22:28,2025-05-26,1470,off_net,sms,PSD-8125,36.75,completed
00c77118-a82d-449a-98dc-ac95e1453ba8,09124923008,09120211667,2025-04-07 07:38:15,2025-04-07,3444,on_net,voice,KRT-5643,51.66,completed
ea9a443c-4464-482d-8a3d-25bd320ac010,OXKHLxMG,09120317141,2025-04-28 06:37:12,2025-04-28,3596,roaming,sms,KSL-9849,287.68,completed
75fbda3e-cfe5-4e8a-a864-5c6192e37369,09129053769,09221176372,2025-04-14 04:03:31,2025-04-14,3516,off_net,voice,WAD-9001,87.9,completed
540dc0f8-75ef-4aba-9fde-66e0fa11e0ff,09162569040,+24968856123,2025-05-13 01:47:45,2025-05-13,0,international,sms,KSL-3904,0.0,completed
96794e8b-b0ef-4261-9b55-bda987b37d32,09182406424,+16499818362,2025-05-09 01:01:09,2025-05-09,112,international,voice,OMD-5428,11.2,completed
6ab204da-7f9a-462e-96dd-ce846bb135dc,09129557720,09123601714,2025-04-05 10:56:12,2025-04-05,3368,on_net,data,ATB-7419,50.52,completed
ace53da3-05b2-4749-b6cb-203e25f43ef1,09181430491,09123214505,2025-05-05 00:01:49,2025-05-05,2744,on_net,voice,KSL-5054,41.16,completed
ca92cd83-bdf6-4168-a369-60e273fc9a98,09188669255,09186425972,2025-06-12 19:28:40,2025-06-12,1672,on_net,sms,OMD-4361,25.08,failed
ef1ec5f3-0848-48b8-abd3-4b7cab424c54,09182463061,09128299126,2025-06-12 21:15:58,2025-06-12,871,on_net,voice,NYL-7704,13.06,completed
a3a9c7e8-32fb-4eac-9a6a-9c019eb4b599,09183804534,+16424844912,2025-05-18 08:13:34,2025-05-18,3154,international,voice,KRT-1424,315.4,completed
15e900c9-6b5d-4357-b92f-720b6deb2027,09122224466,09167226628,2025-04-17 13:32:00,2025-04-17,365,on_net,voice,ATB-8707,5.47,completed
478f684c-30d0-4596-9cd0-1457b29b611e,09186137698,09008343611,2025-06-01 14:57:01,2025-06-01,1679,off_net,sms,OMD-4431,41.98,completed
ba94003d-2f6f-46a0-a4f3-9f016293d754,09182925822,09229994367,2025-06-09 07:51:31,2025-06-09,0,off_net,voice,PSD-7735,0.0,completed
12451238-c6d4-4c5b-9d67-39ce12ae00e8,09183203172,09180211901,2025-04-28 16:08:06,2025-04-28,1884,on_net,sms,OMD-9982,28.26,completed
032d1d71-3ee5-4552-9daa-7ec48ad37748,09161181851,09182089348,2026-05-26 00:00:00,2026-05-26,125,on_net,sms,WAD-9462,1.88,completed
3731b768-f9d8-4913-a896-141079d842ce,09997147320,+67848700854,2025-05-13 12:02:32,2025-05-13,3156,international,voice,WAD-4557,315.6,completed
652b2e2f-9cb2-4985-b516-18b40a272984,09163888245,09123070629,2025-04-24 02:17:07,2025-04-24,1974,roaming,voice,ATB-8785,157.92,completed
1b12cedf-f351-43a7-b703-ac6256c7351d,09165870131,09001733944,2025-06-28 22:40:36,2025-06-28,1937,off_net,voice,OMD-1388,48.43,completed
2f1bc438-ef4d-4280-9b9f-ff9a7856e6f2,09183267011,09229016600,2025-05-11 22:45:55,2025-05-11,2433,off_net,data,KSL-5581,60.83,busy
78089e50-e196-42b5-913c-8f1b708c1bdd,09998144786,09222032508,2025-05-16 16:38:30,2025-05-16,390,off_net,voice,ATB-7949,9.75,completed
6e73cfeb-765e-4af6-9286-dca16fc46da3,09187323351,09183417609,2025-04-28 03:54:23,2025-04-28,296,on_net,voice,PSD-9227,4.44,completed
1a8c7bbd-8597-46ee-85ea-96152f7a4ae8,09160246101,+54800960093,2025-06-23 16:17:07,2025-06-23,3001,international,voice,ATB-6043,300.1,completed
57d9350a-cabf-4cc2-aa3a-5f0cc41fd3d7,09161904377,09120362211,2025-04-13 16:12:30,2025-04-13,3072,on_net,data,OMD-3641,46.08,dropped
38ca0751-1d31-46d7-a1c4-ac7338a5d018,09163547658,09221725822,2025-05-03 08:19:10,2025-05-03,2767,off_net,data,OMD-3314,69.17,dropped
3a14e366-c52d-4435-b5a1-a8910e7f3956,09127718235,09220901822,2025-06-20 09:29:07,2025-06-20,1192,off_net,voice,NYL-6858,29.8,completed
53d0f56e-35d0-4b38-9187-23c84f885411,09186499672,09160703021,2025-06-05 16:10:52,2025-06-05,3517,roaming,voice,KRT-3880,281.36,completed
5aa02e34-b5ed-4176-b90b-db130d661501,09188727299,+35732750797,2025-06-25 05:23:58,2025-06-25,2058,international,voice,PSD-4865,205.8,completed
dfb0635d-cc0a-4ee4-a4b7-a32b36bca922,09183684143,09007423429,2025-05-07 12:40:45,2025-05-07,2351,off_net,sms,NYL-4441,58.78,completed
a5dd5a39-8c40-4887-9086-49773f642a88,09120137437,09223021092,2025-04-17 16:28:50,2025-04-17,1412,off_net,sms,KSL-5397,35.3,completed
9e85e863-4d8f-455c-8a18-9b9569c8998a,09122059944,09180557436,2025-05-16 03:25:12,2025-05-16,3091,roaming,data,WAD-9936,247.28,failed
e6ddacde-85f1-4217-abb1-f23bfbbb9180,09121808725,09183252600,2025-06-07 00:30:09,2025-06-07,-3064,on_net,data,ATB-5746,-45.96,busy
b6112148-533b-4c6e-b0e0-ade2ea323c70,09120285514,09007456995,2025-05-25 01:53:31,2025-05-25,1839,off_net,voice,NYL-2743,45.98,completed
1a68d16a-8ad4-4acd-8b60-24ffe46f9065,09127356475,09221584093,2025-04-18 14:10:58,2025-04-18,2057,off_net,voice,OMD-2100,51.43,completed
1176ae0e-a54a-4e1a-9f21-03b7877fcdd9,09180257846,09169377533,2025-04-30 05:53:49,2025-04-30,1456,on_net,voice,PSD-6195,21.84,completed
597f9459-7e19-4d25-8835-cbfa592cb8b3,09183327279,09225353167,2025-05-21 10:51:20,2025-05-21,2830,off_net,voice,ATB-3993,70.75,busy
e75b985e-1322-452e-ac4c-ea125c05e335,09994835574,09186263355,2025-06-06 06:04:16,2025-06-06,1139,on_net,sms,WAD-7970,17.09,completed
750529d1-223a-4560-9b15-e7e2ad4104d1,09128780572,09165345146,2025-05-16 07:50:41,2025-05-16,3205,on_net,voice,WAD-8160,48.07,completed
d942d9c2-44d2-47eb-95ac-d8be692982d6,09129559997,09009839185,2025-05-03 12:34:15,2025-05-03,234,off_net,voice,OMD-7278,5.85,completed
ed8a4bd1-6975-43b7-902a-1c5e3ab8c617,09125006973,09181272465,2025-05-30 14:57:57,2025-05-30,3113,roaming,data,NYL-2390,249.04,failed
41910d3f-f3d1-4522-b20c-1e1dbfca293f,09164292775,09184654268,2025-05-29 00:41:25,2025-05-29,2173,on_net,sms,KRT-8410,32.59,completed
2f67b7c7-3b08-4fa0-859e-cdf817ae36a9,09163730437,09003104022,2025-06-27 22:21:04,2025-06-27,2716,off_net,data,ATB-7406,67.9,completed
fabde6c6-9855-43a7-9e27-1eb6c645798a,09160296629,+68770532988,2025-04-20 08:51:43,2025-04-20,721,international,sms,OMD-3788,72.1,completed
96c9a19a-ec7c-4ea3-b40d-ecd92ce13140,09997147320,09226581443,2025-06-27 02:55:00,2025-06-27,1181,off_net,sms,ATB-1196,29.53,completed
fa1ed42c-d39e-4a19-a5c3-0ccf36909fe5,09181498714,09166250692,2025-04-24 21:01:24,2025-04-24,1515,on_net,voice,PSD-5675,22.72,completed
d807566d-1dc8-40a4-9b71-2116c537ee3c,09121808725,09184549497,2025-06-13 14:34:38,2025-06-13,2733,on_net,sms,ATB-7315,40.99,completed
5547ad6f-da47-45c3-a421-782b8d67c40d,09183327279,09165720683,2025-06-08 11:43:48,2025-06-08,140898,roaming,sms,PSD-3178,11271.84,failed
785daa77-fd28-4021-8923-1b0464557707,09120265838,+51345048251,2025-06-27 18:31:47,2025-06-27,2988,international,data,WAD-2951,298.8,busy
a15372ac-4eef-4088-8650-a7aa5350f7b5,09183344762,09229102434,2025-04-13 16:50:24,2025-04-13,1573,off_net,data,PSD-6770,39.33,busy
b57992e7-685f-4a34-b86e-f2ee7a36333a,09183383950,09225478620,2025-05-28 22:45:48,2025-05-28,0,off_net,sms,ATB-7670,0.0,completed
3e8e3477-76f2-473e-9e80-74abf620a970,09184869784,09188862639,2025-05-05 14:09:24,2025-05-05,2574,on_net,sms,PSD-5565,38.61,completed
c3a54baa-2317-4eaf-b16a-7750435d5c6f,09160503374,09000603692,2025-05-29 04:26:33,2025-05-29,746,off_net,voice,ATB-1152,18.65,completed
6561e5b3-dd25-4b04-91e5-fc8bfb9f1fcc,09123025598,09002888854,2025-06-11 18:57:37,2025-06-11,2851,off_net,voice,NYL-8301,71.28,completed
0a719a03-835f-42b3-93c8-eff63066a19f,09123191990,09169944617,2025-05-10 10:02:46,2025-05-10,33,on_net,voice,ATB-7754,0.49,failed
9167a628-eb67-4ce0-8b4c-1bfca83cad68,09186235699,,2025-04-16 17:26:11,2025-04-16,237,on_net,voice,WAD-3332,3.55,completed
83082f6e-f46c-4d35-9b65-32b1eb0587cd,09128268201,09163443757,2025-04-03 00:52:11,2025-04-03,2681,on_net,voice,KSL-8811,40.21,completed
abe9fa31-7514-4179-8d0f-d13b0bf59a02,09166088019,09184773586,2025-05-22 05:49:29,2025-05-22,1798,on_net,voice,ATB-7710,26.97,completed
c3a31369-ccc5-46ef-abc3-3e0563754c1b,09129969915,+14471924095,2025-06-09 17:45:33,2025-06-09,2414,international,data,NYL-8242,241.4,dropped
6010940f-d172-4230-85dc-2a3ceca6eca1,09164503801,09183862824,2025-06-12 10:44:43,2025-06-12,2842,roaming,sms,OMD-9593,227.36,completed
c4286b2f-69b6-4d2a-84f8-80ef6be3d463,09127457576,09222365627,2025-04-06 18:28:41,2025-04-06,2042,off_net,sms,NYL-6018,51.05,completed
5849f9cd-a6ce-4022-82d7-0de39bf25b3e,09127602070,09186667080,2025-06-06 10:05:52,2025-06-06,2880,on_net,voice,NYL-5988,43.2,completed
605aee3a-d754-4464-9bb7-61fb88c1ed9f,09129233095,09164634486,2025-04-16 22:44:00,2025-04-16,2176,roaming,voice,ATB-4479,174.08,completed
93cd8712-b2a4-495b-8633-f2eecef82c46,09128549972,09127066304,2025-05-20 05:13:37,2025-05-20,684,roaming,voice,WAD-6839,54.72,completed
4ebb1b16-a34f-4a4b-b0e3-63802752b68d,09182897487,09162298120,2025-06-22 15:32:11,2025-06-22,2061,on_net,data,KRT-5323,30.91,completed
e0ba67ef-1ebe-4751-8197-38c9cdd1cc08,09126983692,09124496773,2025-04-04 15:13:00,2025-04-04,338,roaming,data,WAD-3513,27.04,completed
0571f1f3-160f-4f83-b094-8ffb464ecdef,09185257615,09165149753,2025-04-25 14:26:35,2025-04-25,2890,on_net,voice,WAD-6582,43.35,completed
0baf4075-569f-40c9-a2db-7cfefaf53951,09185419518,09009074467,2025-04-11 06:17:20,2025-04-11,346,off_net,voice,KRT-8415,8.65,completed
7976b989-5bd1-4226-80e1-dff11a58cfc0,09167320101,09125850814,2025-06-05 08:19:14,2025-06-05,131021,on_net,sms,KRT-3130,1965.31,completed
4036a6d0-8b52-49a9-92b9-48fcd4c73ead,09125345819,09186306670,2025-05-07 16:14:40,2025-05-07,1189,on_net,voice,NYL-6788,17.84,completed
9373db59-d6eb-4365-a843-0612223b6f1b,09188462054,09169997179,2025-04-20 18:45:11,2025-04-20,1330,on_net,voice,PSD-9537,19.95,busy
e8775758-7cba-4465-8fb8-66ae2679de7b,09167196666,09182242284,2025-04-21 05:33:30,2025-04-21,258,on_net,voice,PSD-7953,3.87,completed
56aec40d-13af-46ca-8be6-7b41bcf0408b,09169152017,09002293412,2025-05-17 21:05:21,2025-05-17,1476,off_net,sms,NYL-6205,36.9,completed
052a51be-ed42-4378-8eac-f845288351ca,09187323351,09003986511,2025-06-11 07:08:59,2025-06-11,446,off_net,voice,PSD-2871,11.15,completed
231b9e00-2e9c-4dca-9fba-ed9c14bb28eb,09183063236,09223044395,2025-06-11 06:56:35,2025-06-11,3267,off_net,voice,ATB-1740,81.68,failed
b8d98900-f5e2-4a43-b3ff-42ddf5b35737,09182803151,09160426469,2025-05-12 22:53:58,2025-05-12,174,on_net,data,ATB-9954,2.61,completed
f1099e92-cf5c-4d9d-92d6-17126b6ff36e,09181154947,09165557864,2025-06-05 10:20:25,2025-06-05,3344,on_net,voice,PSD-2839,50.16,completed
bc62d25a-3272-43e7-9ec7-f9cbed027659,09125605879,+18944139281,2025-06-24 18:42:20,2025-06-24,2787,international,sms,PSD-9652,278.7,completed
e6c597d4-4ba7-4465-aac1-0e006d9cab13,09128951718,09126265943,2025-06-06 15:23:35,2025-06-06,2106,roaming,voice,KSL-3799,168.48,failed
4248dca2-97df-4777-b689-1910c5af9863,09184718939,+59476330202,2025-04-11 02:46:06,2025-04-11,1320,international,voice,WAD-7705,132.0,completed
efcd74b7-b3f7-478d-9813-db7396e5ee24,09185367294,+21908872411,2025-05-23 14:50:19,2025-05-23,1290,international,voice,OMD-7083,129.0,completed
94e7fb68-9b9c-4b7b-9f4e-3fa2acd7e90e,09127557378,+75759057292,2025-05-07 07:48:28,2025-05-07,813,international,voice,PSD-5475,81.3,completed
0fb2ea96-80b4-41d8-94a7-ce44407a94e6,09183550514,09123599898,2025-05-23 18:12:08,2025-05-23,3373,on_net,voice,WAD-4976,50.59,busy
abaac1e8-6782-4458-861f-a558cd20c60c,09120211667,09124470996,2025-04-27 07:49:34,2025-04-27,1567,on_net,voice,KSL-3513,23.5,completed
402b4900-74f5-407a-94bf-4d4babf37cc6,09128190347,+82783515734,2025-05-16 07:28:31,2025-05-16,2402,international,data,ATB-9782,240.2,completed
687586d0-f2ac-4c84-a64e-e9080dc78b51,09162423592,09220468032,2025-06-22 02:44:36,2025-06-22,2652,off_net,sms,PSD-5634,66.3,completed
1f1969d5-78ed-42e0-ad60-b71754546925,09165281685,09121256083,2025-06-08 21:21:19,2025-06-08,1342,on_net,voice,WAD-9020,20.13,completed
c230dc15-108a-4436-b866-bd9f2bd2f838,09182405166,09169037147,2025-04-13 01:37:45,2025-04-13,1327,roaming,voice,WAD-5854,106.16,completed
a0cb5d14-5551-44b6-afa2-90a21b04ef75,09122694505,09168060145,2025-06-19 14:08:09,2025-06-19,3197,on_net,voice,OMD-9820,47.95,completed
07edb868-5013-486f-85e4-91785a8d4346,09126183215,09120549080,2025-04-07 06:01:33,2025-04-07,3470,on_net,data,PSD-6471,52.05,busy
1ee5e311-ff39-463a-809d-c8a4476070d3,09122412503,09127752572,2025-05-20 19:05:48,2025-05-20,3044,on_net,voice,KRT-8205,45.66,completed
4bb24b44-2d3f-45fe-809f-651504b3f3de,09127042259,09223101984,2025-04-08 00:53:10,2025-04-08,2008,off_net,voice,PSD-2231,50.2,completed
a8601209-68a9-4817-bc17-ebf32c62598a,09121564835,09181094525,2025-05-15 11:38:36,2025-05-15,384,on_net,voice,PSD-4542,5.76,completed
5c334af7-90b1-4609-a2d9-6e41ed9b7c59,09180947054,09003498805,2025-05-08 20:59:53,2025-05-08,1030,off_net,voice,WAD-9526,25.75,completed
cf841c4c-a05d-495a-b43f-bef3787077ba,09125617817,09003970046,2025-05-04 02:53:01,2025-05-04,176,off_net,sms,KSL-9021,4.4,completed
12f98b14-d41a-4320-94f6-89606f8ca7dd,09181005932,+4332235049,2025-06-21 07:30:10,2025-06-21,1628,international,voice,PSD-8726,162.8,failed
428fbc46-db19-4e2e-9b06-5fc9f1c4cd02,09183676657,09229979253,2025-05-10 12:33:10,2025-05-10,1897,off_net,sms,KRT-8645,47.43,failed
fe22477a-650e-4941-a627-691d77907ee2,09994743693,09186472684,2025-04-30 11:35:43,2025-04-30,3285,on_net,data,WAD-6976,49.27,failed
da862756-4f5d-41fa-9264-b720958726b1,09120930548,09184675732,2025-05-02 21:27:08,2025-05-02,826,on_net,voice,KRT-8463,12.39,completed
fb235919-4f55-4209-a270-dae7d262aa7e,09128865852,+76200578211,2025-04-14 15:07:52,2025-04-14,2630,international,voice,KRT-4545,263.0,completed
44ab51ff-ac14-4fa8-9cd5-8306ae0b17a3,09126711712,09182625420,2025-04-05 04:48:27,2025-04-05,2856,on_net,sms,PSD-3026,42.84,completed
69bbf3a1-c84f-445d-a3c1-99bf53b780a9,09163602536,09129561762,2025-05-10 23:37:59,2025-05-10,2623,on_net,voice,ATB-8873,39.34,failed
b4586a6c-190b-484b-a5e2-3eda8cf0e284,09121074760,,2025-05-07 04:21:08,2025-05-07,856,off_net,voice,KSL-2236,21.4,completed
456f0273-89b3-42e4-bea8-2c7dc0f642a9,09167813731,09166692548,2025-05-09 02:17:05,2025-05-09,2470,on_net,voice,KRT-8114,37.05,completed
0ac714af-fb93-4afb-9620-774e42a2a698,09169524050,09164642273,2025-05-07 03:44:58,2025-05-07,841,on_net,voice,KSL-4188,12.62,busy
c49a9694-7734-45ca-9f7f-3872495e9e6f,09126697848,09183305613,2025-05-23 18:29:37,2025-05-23,3516,on_net,voice,ATB-3701,52.74,completed
4a4d135a-324b-463e-8982-c7102ef5a98c,09168701280,09002335690,2025-05-17 23:57:32,2025-05-17,95,off_net,voice,NYL-1299,2.38,completed
a25f44b2-c2b4-4796-bea6-c9a472aeb4b4,09167175663,09121878900,2025-05-30 09:28:56,2025-05-30,2287,on_net,voice,KRT-9058,34.3,completed
1e0e679d-e89c-4117-902d-9f8d0afe9d0d,09189359812,09995054459,2025-04-03 03:33:03,2025-04-03,3182,on_net,voice,OMD-4104,47.73,completed
aaff5fea-1468-4c85-82a8-d8c99fdd4c52,09160156266,09186267658,2025-04-06 06:35:26,2025-04-06,845,on_net,voice,OMD-8439,12.67,completed
390f3c40-b4c8-45cf-b6db-6521942f1d61,09121855771,09180476194,2025-04-01 05:37:14,2025-04-01,317,on_net,voice,PSD-8224,4.75,completed
8de46e88-80e9-42d5-b361-1916ed05a918,09166492738,+43983384382,2025-06-11 08:41:41,2025-06-11,631,international,voice,KRT-1891,63.1,busy
3532756b-5412-4458-959f-c00275d40924,09163518664,09009836076,2025-06-03 13:35:33,2025-06-03,2879,off_net,voice,OMD-9282,71.98,completed
32f3e107-7684-4266-a0df-7f22c03703d9,09129412706,,2025-05-13 20:30:36,2025-05-13,2559,international,data,WAD-5994,255.9,completed
f717a94f-bd4f-4feb-8bf5-f5b9602edb5e,09167941908,09223257857,2025-06-21 21:28:49,2025-06-21,720,off_net,voice,KRT-4322,18.0,failed
effaa328-6b53-455e-909a-0ed29e1f3486,09169663900,09184675732,2025-05-19 02:51:40,2025-05-19,3183,on_net,voice,NYL-6887,47.74,completed
bd42efb0-4954-4215-a99c-51659d2d9d7c,09180265295,09126925191,2025-06-12 13:52:57,2025-06-12,912,on_net,voice,WAD-4020,13.68,completed
27ddc029-59c7-48bb-bef0-57c533c882fb,09185685900,+66543562525,2025-04-14 02:14:26,2025-04-14,173,international,voice,ATB-7456,17.3,completed
df139c40-1115-4f5b-b381-c02fdba5e9bb,09188419362,09007029553,2025-04-20 12:35:06,2025-04-20,1382,off_net,voice,KSL-9304,34.55,completed
7c72996b-0186-425c-9164-c9e612efc70b,09129913656,09003059803,2025-04-12 08:29:09,2025-04-12,2283,off_net,voice,OMD-9914,57.08,failed
9996c045-b550-42b3-ade2-e606a49d33e5,09125439346,09164648877,2025-06-08 22:10:50,2025-06-08,1115,on_net,voice,KRT-1991,16.72,completed
fafaa967-5a19-4a38-8105-81c362cb3e78,09183675901,+34437651983,2025-05-31 14:58:51,2025-05-31,2875,international,data,WAD-9313,287.5,completed
fcf7b4e0-7d34-4065-8481-528a2bab8c30,09182087510,09169012135,2025-05-27 07:22:52,2025-05-27,1913,on_net,sms,WAD-8487,28.7,completed
1f43820d-d6a0-4c93-8531-bd2b05b2f273,09122919565,09180637311,2025-04-05 12:09:02,2025-04-05,39,on_net,voice,ATB-8179,0.58,completed
eeffe9bf-1e52-4b74-9a46-2ac9e23e88b6,09187551545,09222454358,2025-04-11 00:36:51,2025-04-11,72,off_net,data,PSD-7632,1.8,completed
f356157c-be44-4f56-8e76-075a5475ca90,09129319229,09007153780,2025-06-02 20:30:14,2025-06-02,2194,off_net,voice,OMD-3147,54.85,completed
e7cfe7e9-b212-4583-a03e-a17dc5717305,09167758097,+76442769510,2025-04-05 22:27:44,2025-04-05,403,international,data,KSL-3861,40.3,completed
2b089967-da36-469b-bef6-55b390f9c472,09126785304,09001805198,2025-05-20 02:13:47,2025-05-20,387,off_net,sms,OMD-1481,9.68,completed
179ace45-1906-4852-94c8-8861f3849cf1,09168335948,09997651588,2025-05-24 15:45:51,2025-05-24,1410,on_net,voice,WAD-8518,21.15,completed
f3848213-288b-4e85-9052-e2dd446bb8d1,09169766208,09126111476,2025-05-14 23:52:31,2025-05-14,2611,on_net,sms,WAD-5237,39.16,busy
7f85f687-6126-4b1f-9f95-309645f38559,09123684054,09164662585,2025-06-24 21:48:27,2025-06-24,627,roaming,voice,KRT-5394,50.16,dropped
10187042-388c-4b84-9ce4-504bc3c90932,09160612517,09228356599,2025-06-11 15:19:55,2025-06-11,2643,off_net,data,ATB-9508,66.08,completed
01a1d18a-9fea-44e4-853e-9d0ba4e090a1,09187440291,+36653574893,2025-06-14 05:52:52,2025-06-14,157121,international,data,PSD-4174,15712.1,completed
95c163ae-e2c8-4386-b84c-127a07469f17,09184718559,09181858990,2025-04-03 20:36:50,2025-04-03,671,on_net,voice,OMD-9619,10.06,completed
0af0dc24-c455-40d9-a800-fbc0ece0ef1f,09164132971,09224628755,2025-05-11 06:57:37,2025-05-11,1822,off_net,voice,ATB-6649,45.55,busy
2502a0ff-c388-417b-94e8-65f25f9b6462,09183240728,09123016548,2025-05-10 10:33:57,2025-05-10,3204,on_net,voice,NYL-4877,48.06,completed
2135da64-ba72-40f9-80af-0d9e60f180c0,09168281902,09164654197,2025-04-22 18:40:16,2025-04-22,3402,roaming,voice,ATB-7317,272.16,completed
9c0ce06f-8c20-438e-b155-b38e0596b717,09188669255,09127090633,2025-06-02 15:43:00,2025-06-02,1216,on_net,data,PSD-3206,18.24,completed
c51c6a53-1f8a-472f-b060-334736a279b9,09125591698,09189088068,2025-06-23 16:40:06,2025-06-23,996,on_net,sms,KSL-5065,14.94,completed
1944b7f4-3d98-4569-acd2-38c68ad7a215,09124705742,09184430732,2025-06-13 15:12:09,2025-06-13,676,on_net,voice,PSD-8692,10.14,completed
e4609879-03c5-4805-855b-9f121f4265d1,09186741662,09128712951,2025-04-09 13:09:17,2025-04-09,2331,on_net,voice,OMD-5364,34.96,completed
260b4eda-c1cb-4853-8c6b-d091ed3beff3,09181362334,09221722149,2025-06-09 20:59:31,2025-06-09,417,off_net,sms,KSL-1304,10.43,completed
41ae65b0-64b3-46b0-b393-8d8230f7fd57,09129557720,09121506489,2025-06-10 03:57:21,2025-06-10,2755,on_net,voice,ATB-3776,41.32,completed
a70a8427-8720-4b29-b21d-6026b7cec682,09123389234,09126562774,2025-06-04 19:32:13,2025-06-04,1791,on_net,voice,WAD-8760,26.86,completed
49bf61cf-f2c8-4949-8c89-3b7c4c797693,09127245533,09124701298,2025-04-27 05:12:25,2025-04-27,2932,on_net,voice,PSD-4055,43.98,completed
67a95584-885b-4410-95d6-82c1acb9dd2c,09184610511,09002058557,2025-04-02 06:20:05,2025-04-02,91,off_net,sms,KSL-6763,2.27,completed
984462ec-e1da-456a-b2d9-4768a32077fc,09189088068,09006745836,2025-06-19 11:18:47,2025-06-19,390,off_net,sms,OMD-1315,9.75,completed
a3c29f96-3707-4aff-937f-45ce7d24eeff,09185724003,09003091451,2025-06-09 09:53:10,2025-06-09,1341,off_net,sms,KSL-6585,33.52,completed
1ef981fa-5b40-4cd0-8b19-9d655aec86d4,09180951956,09008298405,2025-04-12 08:50:25,2025-04-12,1551,off_net,voice,WAD-3555,38.78,completed
3938bb51-7ad2-4a70-98da-cdd5caff9d55,09183998215,09008845653,2025-04-13 14:26:13,2025-04-13,897,off_net,voice,KRT-9470,22.43,busy
de25f1fd-2089-466c-817d-f49b7815ef56,09185909944,09126027816,2025-05-30 05:54:09,2025-05-30,2680,roaming,voice,OMD-3590,214.4,completed
771a292c-84fe-4af2-9b06-2e7e3e33ca0e,09189252914,09009581693,2025-06-18 03:36:51,2025-06-18,348,off_net,voice,WAD-4479,8.7,completed
8ab4466a-a4ea-4381-b357-a25ee421d79b,09189686800,09224562419,2025-05-15 12:38:17,2025-05-15,759,off_net,sms,NYL-5050,18.98,completed
e15b4b39-478d-4786-8eb4-71083bc1b460,09121294640,09009154068,2025-05-04 11:47:56,2025-05-04,851,off_net,sms,KRT-2445,21.28,completed
2574838b-1b89-4ea1-85bc-fc3da1336fb7,09189550307,09120317294,2025-05-10 06:05:49,2025-05-10,959,on_net,data,PSD-3208,14.38,dropped
c700b86e-65a9-48fb-bce5-f5976a8dc9bc,09127792711,+37507650377,2025-04-15 11:37:48,2025-04-15,3291,international,sms,KSL-4359,329.1,busy
